2023/05/05,18:29:46,created
2023/05/05,18:29:46,Computer,scene1 log some events,2023/05/05,18:29:46,scene1 log some events,Scene has started
2023/05/05,18:29:47,Computer,scene1 log some events,2023/05/05,18:29:47,scene1 log some events,SPACE key was pressed
2023/05/05,18:29:48,Computer,scene1 log some events,2023/05/05,18:29:48,scene1 log some events,SPACE key was pressed
2023/05/05,18:29:48,Computer,scene1 log some events,2023/05/05,18:29:48,scene1 log some events,SPACE key was pressed
2023/05/05,18:29:48,Computer,scene1 log some events,2023/05/05,18:29:48,scene1 log some events,SPACE key was pressed
